run_id,experiment_id,experiment_type,protocol,chain_key,environment,path,tx_kind,outcome,retry_count,error,sender,nonce,gas_limit,calldata_bytes,submitted_at,l1_tx_hash,l1_force_hash,l2_tx_hash,git_commit,harness_version,S1_block_number,S1_block_timestamp,S1_clock_source,S1_confidence,S1_finalized,S2_block_number,S2_block_timestamp,S2_clock_source,S2_confidence,S2_finalized,S3_block_number,S3_block_timestamp,S3_clock_source,S3_confidence,S3_finalized,S4_block_number,S4_block_timestamp,S4_clock_source,S4_confidence,S4_finalized,S5_block_number,S5_block_timestamp,S5_clock_source,S5_confidence,S5_finalized,S6_block_number,S6_block_timestamp,S6_clock_source,S6_confidence,S6_finalized,S7_block_number,S7_block_timestamp,S7_clock_source,S7_confidence,S7_finalized,S8_block_number,S8_block_timestamp,S8_clock_source,S8_confidence,S8_finalized,S9_block_number,S9_block_timestamp,S9_clock_source,S9_confidence,S9_finalized,M_L1,M_L1_mixed_clock,M_L1_resolution_sec,M_L2,M_L2_mixed_clock,M_L2_resolution_sec,M_L3,M_L3_mixed_clock,M_L3_resolution_sec,M_L4,M_L4_mixed_clock,M_L4_resolution_sec,is_complete,M_C1,M_C2,M_C3,M_C3_op_l1_data_fee_wei,M_C3_arb_l1_gas_allocation,total_fee_wei,M_C4,M_C4_numerator_wei,M_U1,inclusion_path,l1_gas_used,l1_gas_price,l2_gas_used,force_gas_used,l1_base_fee_at_submit,param_delayBlocks,param_delayBlocks_source,param_delaySeconds,param_delaySeconds_source,param_futureBlocks,param_futureBlocks_source,param_futureSeconds,param_futureSeconds_source,param_portalVersion,param_portalVersion_source,param_statedForcedBoundSec,param_statedForcedBoundSec_source,param_totalDelayedMessagesRead,param_totalDelayedMessagesRead_source
d7d027a1-3bf3-4086-95f9-727b03c110da,A-op-sepolia,A,op-stack,op-sepolia,testnet,normal,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:19:44.023Z,,,0xbdccfe2ac48c1fbc92cfcadbd8fc32d710257ae5e6b339858944b94424013405,42086d5e0435324c2c5533531fdfccdf8f2d116a,0.1.0,,1788934784,wall,observed,0,,1788934784,wall,observed,0,,,,,,,,,,,,,,,,,,,,,48566123,1788934786,l2_block,observed,0,48566123,1788934786,l2_block,observed,0,,,,,,,,,,,,,,,2,1,2,1,,,21005250000,18335340879,,39340590879,,39340590879,0,,,,21000,,,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
8c2aa306-ac10-4441-bc7c-f2c201b781e8,A-op-sepolia,A,op-stack,op-sepolia,testnet,normal,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:19:45.684Z,,,0x36671aea4dd735bda59e8dc01d54a40ba4a23d46587b610b79599a5ca93d6b30,42086d5e0435324c2c5533531fdfccdf8f2d116a,0.1.0,,1788934785,wall,observed,0,,1788934785,wall,observed,0,,,,,,,,,,,,,,,,,,,,,48566124,1788934788,l2_block,observed,0,48566124,1788934788,l2_block,observed,0,,,,,,,,,,,,,,,3,1,2,1,,,21005250000,18335340879,,39340590879,,39340590879,0,,,,21000,,,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
bce09f00-ee94-45a4-a52d-5c4bc229a12d,A-op-sepolia,A,op-stack,op-sepolia,testnet,normal,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:18:28.238Z,,,0xb4ce39f1d6b6c48cc1b6a9578a5abfeda30bd28b7e8dc1e48ea25baff5debdda,42086d5e0435324c2c5533531fdfccdf8f2d116a,0.1.0,,1788934708,wall,observed,0,,1788934708,wall,observed,0,,,,,,,,,,,,,,,,,,,,,48566086,1788934712,l2_block,observed,0,48566086,1788934712,l2_block,observed,0,,,,,,,,,,,,,,,4,1,2,1,,,21005250000,16859464257,,37864714257,,37864714257,0,,,,21000,,,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
19c703da-72f6-4193-9e33-b618f16c3961,A-op-sepolia,A,op-stack,op-sepolia,testnet,normal,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:18:33.428Z,,,0x7477ec9d7b35d82402b4d3749f82ec32fd8851bd46c8f0b0dcefb97bdf6af5f1,42086d5e0435324c2c5533531fdfccdf8f2d116a,0.1.0,,1788934713,wall,observed,0,,1788934713,wall,observed,0,,,,,,,,,,,,,,,,,,,,,48566088,1788934716,l2_block,observed,0,48566088,1788934716,l2_block,observed,0,,,,,,,,,,,,,,,3,1,2,1,,,21005250000,16859464257,,37864714257,,37864714257,0,,,,21000,,,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
afc13a08-99f7-488e-b658-d7ba1be41e54,A-op-sepolia,A,op-stack,op-sepolia,testnet,normal,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:18:37.630Z,,,0x4ca32116f338fb73da1dba7f9ebe7864b509c28d9bc1d703914dcb09d067e2f7,42086d5e0435324c2c5533531fdfccdf8f2d116a,0.1.0,,1788934717,wall,observed,0,,1788934717,wall,observed,0,,,,,,,,,,,,,,,,,,,,,48566090,1788934720,l2_block,observed,0,48566090,1788934720,l2_block,observed,0,,,,,,,,,,,,,,,3,1,2,1,,,21005250000,17649193295,,38654443295,,38654443295,0,,,,21000,,,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
4337ba93-e576-4c70-91eb-858b48d6a1b0,A-op-sepolia,A,op-stack,op-sepolia,testnet,normal,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:18:42.161Z,,,0x36039ffc1f53159ee3e98ced12bfa7b20fd131313eac3eb1889d08aaf4c84c58,42086d5e0435324c2c5533531fdfccdf8f2d116a,0.1.0,,1788934722,wall,observed,0,,1788934722,wall,observed,0,,,,,,,,,,,,,,,,,,,,,48566092,1788934724,l2_block,observed,0,48566092,1788934724,l2_block,observed,0,,,,,,,,,,,,,,,2,1,2,1,,,21005250000,17649193295,,38654443295,,38654443295,0,,,,21000,,,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
31b564a9-454c-4d9c-bcfd-80a313eeeb87,A-op-sepolia,A,op-stack,op-sepolia,testnet,normal,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:18:43.871Z,,,0xa4c7a53d2df4fb45072a7c64f352deebeafc8e80600b16c893cbddc1970f4322,42086d5e0435324c2c5533531fdfccdf8f2d116a,0.1.0,,1788934723,wall,observed,0,,1788934723,wall,observed,0,,,,,,,,,,,,,,,,,,,,,48566093,1788934726,l2_block,observed,0,48566093,1788934726,l2_block,observed,0,,,,,,,,,,,,,,,3,1,2,1,,,21005250000,17649193295,,38654443295,,38654443295,0,,,,21000,,,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
dc70b3cf-3319-4f2d-b539-697f68a99c0d,A-op-sepolia,A,op-stack,op-sepolia,testnet,normal,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:18:45.870Z,,,0x5c3558fddd1c1a1dea2153cc97d011ff05a6ed42f7dda933a37a3fa9b31dc61d,42086d5e0435324c2c5533531fdfccdf8f2d116a,0.1.0,,1788934725,wall,observed,0,,1788934725,wall,observed,0,,,,,,,,,,,,,,,,,,,,,48566094,1788934728,l2_block,observed,0,48566094,1788934728,l2_block,observed,0,,,,,,,,,,,,,,,3,1,2,1,,,21005250000,17649193295,,38654443295,,38654443295,0,,,,21000,,,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
dc6c83c3-4eea-4d91-bc79-db44ccf3e14f,A-op-sepolia,A,op-stack,op-sepolia,testnet,normal,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:18:50.080Z,,,0xd4e99e421791f1e7990b5f5111dde9ff1eacff1085787b1a552eb100d6130676,42086d5e0435324c2c5533531fdfccdf8f2d116a,0.1.0,,1788934730,wall,observed,0,,1788934730,wall,observed,0,,,,,,,,,,,,,,,,,,,,,48566096,1788934732,l2_block,observed,0,48566096,1788934732,l2_block,observed,0,,,,,,,,,,,,,,,2,1,2,1,,,21005250000,16930251342,,37935501342,,37935501342,0,,,,21000,,,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
fbcf32f2-6a83-4ab4-9344-b7ee195af28a,A-op-sepolia,A,op-stack,op-sepolia,testnet,normal,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T06:18:51.810Z,,,0xbb885302fd216b47057735346789a057b7c23ee904be6086f36d5baa777b971b,42086d5e0435324c2c5533531fdfccdf8f2d116a,0.1.0,,1788934731,wall,observed,0,,1788934731,wall,observed,0,,,,,,,,,,,,,,,,,,,,,48566097,1788934734,l2_block,observed,0,48566097,1788934734,l2_block,observed,0,,,,,,,,,,,,,,,3,1,2,1,,,21005250000,16930251342,,37935501342,,37935501342,0,,,,21000,,,,,,,,,,,5.6.1,on-chain,43200,rollup-config,,
b4bfdae7-7710-4a57-8061-e2c4e262fdb1,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T05:33:56.903Z,0xf37ee5879510880e3c0daf4d856b750acdef9ec809267f2336a853016fc6388b,,0xa3cdd7ecd7c748df8765e908a0bf058d4b238396edd9ca5f86f189f9d3f49ce3,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788932037,wall,observed,0,,1788932037,wall,observed,0,11665943,1788932052,l1_block,observed,0,11665943,1788932052,l1_block,observed,0,11673143,1789018452,l1_block,inferred,0,,,,,,306972811,1788932463,l2_block,observed,0,306972811,1788932463,l2_block,observed,0,11665943,1788932052,l1_block,observed,1,15,1,12,411,1,12,426,1,0.25,,,,1,94407559980912,,5354244000000,,0,99761803980912,,99761803980912,1,auto,87536,1078499817,21000,,1077499817,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
5da23cf8-659f-4081-ab51-2a235640238e,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T18:16:02.973Z,0x6a26be7d8f7c24324e5e687872d57617c30fbb328bc1477bdf0589fa44d904d9,,0x4495ad075ee1cc00a9b9f074ad2318cd661163fa09948e977c077c00b4d3a736,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788977763,wall,observed,0,,1788977763,wall,observed,0,11669636,1788977772,l1_block,observed,0,11669636,1788977772,l1_block,observed,0,11676836,1789064172,l1_block,inferred,0,,,,,,307157414,1788978535,l2_block,observed,0,307157414,1788978535,l2_block,observed,0,11669636,1788977772,l1_block,observed,1,9,1,12,763,1,12,772,1,0.25,,,,1,101541254015656,,5541396000000,,0,107082650015656,,107082650015656,1,auto,87548,1159835222,21000,,1158835222,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
a92f39ae-8b40-41a4-91b7-49f02e420a97,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T18:35:14.638Z,0x612ad29e6ec0668c185fec738e82888daf7d600563b1b26b6cc0a36b5b0df27b,,0xd85b08829c3118e6a79d74a4c4340a09d3a3921a5375668a0cf506f529c50086,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788978915,wall,observed,0,,1788978915,wall,observed,0,11669732,1788978924,l1_block,observed,0,11669732,1788978924,l1_block,observed,0,11676932,1789065324,l1_block,inferred,0,,,,,,307162041,1788979690,l2_block,observed,0,307162041,1788979690,l2_block,observed,0,11669732,1788978924,l1_block,observed,1,9,1,12,766,1,12,775,1,0.25,,,,1,88533006225016,,5562018000000,,0,94095024225016,,94095024225016,1,auto,87548,1011251042,21000,,1010251042,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
f3648e93-79bc-4e26-bb98-3af0779b6de8,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T18:54:29.207Z,0xe29776a26829977643da90c2ab72e49845aadf70ee4a3ab21911f6eaa29f68ce,,0x4546e16627bb94ca45c0895a4950393159b7f7c2846294f0009a87ebd2d80916,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788980069,wall,observed,0,,1788980069,wall,observed,0,11669827,1788980076,l1_block,observed,0,11669827,1788980076,l1_block,observed,0,11677027,1789066476,l1_block,inferred,0,,,,,,307166729,1788980861,l2_block,observed,0,307166729,1788980861,l2_block,observed,0,11669827,1788980076,l1_block,observed,1,7,1,12,785,1,12,792,1,0.25,,,,1,92572527588572,,5440932000000,,0,98013459588572,,98013459588572,1,auto,87548,1057391689,21000,,1056391689,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
c926815c-3c9f-4ec8-9bbc-142a5fd72c11,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T19:13:39.493Z,0x3bcd27b462c37e3f5c09505e52117da6fadc3c0452767bcf8bf704cac266d8bc,,0xf377e2e1d42024641b232989a33231e6179c4d565c53f9c8d03c8114ec07efc2,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788981220,wall,observed,0,,1788981220,wall,observed,0,11669920,1788981228,l1_block,observed,0,11669920,1788981228,l1_block,observed,0,11677120,1789067628,l1_block,inferred,0,,,,,,307171296,1788982001,l2_block,observed,0,307171296,1788982001,l2_block,observed,0,11669920,1788981228,l1_block,observed,1,8,1,12,773,1,12,781,1,0.25,,,,1,103931483120652,,5437698000000,,0,109369181120652,,109369181120652,1,auto,87548,1187137149,21000,,1186137149,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
cab22374-137e-4dee-8414-e8385faad6d8,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T19:32:51.491Z,0x697faf2f3850bc380c29d910867ca085807157a6b85fcbb5235bd3f69063adb5,,0xd75b02c39fc8c8bf528a2269743137896330e4a62d24f84a6c9e45622e5cba37,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788982372,wall,observed,0,,1788982372,wall,observed,0,11670016,1788982380,l1_block,observed,0,11670016,1788982380,l1_block,observed,0,11677216,1789068780,l1_block,inferred,0,,,,,,307175924,1788983156,l2_block,observed,0,307175924,1788983156,l2_block,observed,0,11670016,1788982380,l1_block,observed,1,8,1,12,776,1,12,784,1,0.25,,,,1,116997972305840,,5439966000000,,0,122437938305840,,122437938305840,1,auto,87548,1336386580,21000,,1335386580,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
0ed0cb10-66af-4933-b020-821bff999778,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T19:52:03.233Z,0x29e410bd50df02849e7ce7a9464b6310e31e4e57f2408dd514412fb1f5c98669,,0x380538eb6ac46260a7c65ff401e73111a390b3f1b9d688dd14cc42aeeab71fce,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788983523,wall,observed,0,,1788983523,wall,observed,0,11670109,1788983532,l1_block,observed,0,11670109,1788983532,l1_block,observed,0,11677309,1789069932,l1_block,inferred,0,,,,,,307180496,1788984296,l2_block,observed,0,307180496,1788984296,l2_block,observed,0,11670109,1788983532,l1_block,observed,1,9,1,12,764,1,12,773,1,0.25,,,,1,98387417509624,,5439168000000,,0,103826585509624,,103826585509624,1,auto,87548,1123811138,21000,,1122811138,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
d7fb8e9a-ef70-4ae5-a9b0-c9670355c92b,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T20:11:15.810Z,0xa80c1883ce6a5e0bb4ecb9398a79d500afb9568e0c37ee2d53600b6d22c2ec2b,,0x767b838973801debfa84f5e1bd88f165319d659f3e224716f2534a97149d2512,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788984676,wall,observed,0,,1788984676,wall,observed,0,11670199,1788984684,l1_block,observed,0,11670199,1788984684,l1_block,observed,0,11677399,1789071084,l1_block,inferred,0,,,,,,307185122,1788985451,l2_block,observed,0,307185122,1788985451,l2_block,observed,0,11670199,1788984684,l1_block,observed,1,8,1,12,767,1,12,775,1,0.25,,,,1,117979248373220,,5557482000000,,0,123536730373220,,123536730373220,1,auto,87548,1347595015,21000,,1346595015,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
6d9316d1-ba40-4ed2-a740-6d5fced3ebc9,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T20:30:30.863Z,0x16f274b888439073a63b9ab24689afa2db2eac335bd5a126c54102ac7520070c,,0x3aeb0a08eaf9a276756e6c32c32902a2ef885ad73f0ea4a4430f3bc4e3b8f356,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788985831,wall,observed,0,,1788985831,wall,observed,0,11670293,1788985836,l1_block,observed,0,11670293,1788985836,l1_block,observed,0,11677493,1789072236,l1_block,inferred,0,,,,,,307189750,1788986606,l2_block,observed,0,307189750,1788986606,l2_block,observed,0,11670293,1788985836,l1_block,observed,1,5,1,12,770,1,12,775,1,0.25,,,,1,107613607634000,,5461638000000,,0,113075245634000,,113075245634000,1,auto,87548,1229195500,21000,,1228195500,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
94bfe9c6-db69-4bc2-90ff-cc7fbadc32ca,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T20:49:40.143Z,0x3750b0e5747ba7d370be285ce3da4a8c04095809dd9f10e473be474bb4d1f27c,,0x1d0d086b7102a62e5e9de1a6b3a3d20ef1fe2f79536fdd89cc10922ccd28ab53,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788986981,wall,observed,0,,1788986981,wall,observed,0,11670385,1788986988,l1_block,observed,0,11670385,1788986988,l1_block,observed,0,11677585,1789073388,l1_block,inferred,0,,,,,,307194376,1788987761,l2_block,observed,0,307194376,1788987761,l2_block,observed,0,11670385,1788986988,l1_block,observed,1,7,1,12,773,1,12,780,1,0.25,,,,1,109979950317772,,5502378000000,,0,115482328317772,,115482328317772,1,auto,87548,1256224589,21000,,1255224589,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
54d699fc-5813-44ce-8d5e-169a1613169b,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T21:08:52.142Z,0xe6894a33127102be979ad8a2d18bea88846563e32055ff2fbe76cbebbaa0a751,,0x0dc35ea91b2a257da6c45ab43c26e7c9c6198f914b274f81114782c96e073b88,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788988132,wall,observed,0,,1788988132,wall,observed,0,11670476,1788988140,l1_block,observed,0,11670476,1788988140,l1_block,observed,0,11677676,1789074540,l1_block,inferred,0,,,,,,307198944,1788988902,l2_block,observed,0,307198944,1788988902,l2_block,observed,0,11670476,1788988140,l1_block,observed,1,8,1,12,762,1,12,770,1,0.25,,,,1,114132231491724,,5408718000000,,0,119540949491724,,119540949491724,1,auto,87548,1303653213,21000,,1302653213,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
56988567-647a-4aa6-8f4a-956c30c1eea0,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T14:01:07.844Z,0x7894656c86c142046ca9ce1ea0a42899606923161a25425dc6014d635189a3d9,,0xd36877cce6a8143513030ad371961ed0124a331307d1f688f38698c096063100,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788962468,wall,observed,0,,1788962468,wall,observed,0,11668396,1788962472,l1_block,observed,0,11668396,1788962472,l1_block,observed,0,11675596,1789048872,l1_block,inferred,0,,,,,,307095858,1788963173,l2_block,observed,0,307095858,1788963173,l2_block,observed,0,11668396,1788962472,l1_block,observed,1,4,1,12,701,1,12,705,1,0.25,,,,1,94374033867984,,5449962000000,,0,99823995867984,,99823995867984,1,auto,87536,1078116819,21000,,1077116819,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
237e977c-4343-4b99-a7c5-2aa26e17c620,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T21:28:05.435Z,0xa4ed793c731897cfc2869069e93d6b96422f79a1b4ee5dcec0f08be712085215,,0x2d6065da1991cdd53b014b46a047cb948e73300b828a77a1fd50940a20d046b6,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788989286,wall,observed,0,,1788989286,wall,observed,0,11670570,1788989292,l1_block,observed,0,11670570,1788989292,l1_block,observed,0,11677770,1789075692,l1_block,inferred,0,,,,,,307203571,1788990057,l2_block,observed,0,307203571,1788990057,l2_block,observed,0,11670570,1788989292,l1_block,observed,1,6,1,12,765,1,12,771,1,0.25,,,,1,92348040683988,,5407794000000,,0,97755834683988,,97755834683988,1,auto,87548,1054827531,21000,,1053827531,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
d952e7cc-16b5-4ca7-aa66-f14e0a66e5ae,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T21:47:18.665Z,0x0b1984ed746c2c4d422feaa3837b13608e7aa9c3ce87d567141f67381997bbd2,,0x0966857e8714b43b78beb483ab74f346a0ade4f2e1e7cc9fff616a8addb0570d,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788990440,wall,observed,0,,1788990440,wall,observed,0,11670665,1788990444,l1_block,observed,0,11670665,1788990444,l1_block,observed,0,11677865,1789076844,l1_block,inferred,0,,,,,,307208197,1788991212,l2_block,observed,0,307208197,1788991212,l2_block,observed,0,11670665,1788990444,l1_block,observed,1,4,1,12,768,1,12,772,1,0.25,,,,1,103494071775844,,5411322000000,,0,108905393775844,,108905393775844,1,auto,87548,1182140903,21000,,1181140903,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
891605d9-9468-4b24-96f4-d80653265c69,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T22:06:26.932Z,0xaa595f18e32e1d6f2c15c2f55bac80b93ce2cf2139449744b6f042824bc93886,,0x2542dba102a7ca320cecfc0e677f3f67181dc427b33ee59b7f453999b390e684,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788991587,wall,observed,0,,1788991587,wall,observed,0,11670755,1788991596,l1_block,observed,0,11670755,1788991596,l1_block,observed,0,11677955,1789077996,l1_block,inferred,0,,,,,,307212883,1788992382,l2_block,observed,0,307212883,1788992382,l2_block,observed,0,11670755,1788991596,l1_block,observed,1,9,1,12,786,1,12,795,1,0.25,,,,1,105461521501136,,5434968000000,,0,110896489501136,,110896489501136,1,auto,87536,1204778851,21000,,1203778851,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
1ba57348-d8d7-4ed1-b8eb-ab886ea0dfb0,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T22:25:38.591Z,0x954919cdeeee0fa5bc8f435cf1412e65214e1b98b669b42cf8bfbcb4e47d1e70,,0x3965bb2d54b19ae84783b2dfbb95a31958fede64d1f4e1726deddfd2612645bc,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788992739,wall,observed,0,,1788992739,wall,observed,0,11670848,1788992748,l1_block,observed,0,11670848,1788992748,l1_block,observed,0,11678048,1789079148,l1_block,inferred,0,,,,,,307217385,1788993507,l2_block,observed,0,307217385,1788993507,l2_block,observed,0,11670848,1788992748,l1_block,observed,1,9,1,12,759,1,12,768,1,0.25,,,,1,89862175894752,,5448198000000,,0,95310373894752,,95310373894752,1,auto,87548,1026433224,21000,,1025433224,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
9d157949-9f9b-4dc7-ad2f-abf9f6dc45b4,B-arb-sepolia,B,arbitrum-nitro,arb-sepolia,testnet,forced,eth_transfer,success,0,,0x593483F19Bd38Adb051afB90A79cce45C21dA6A5,,100000,0,2026-09-09T22:44:50.398Z,0x3fbebcd6c6c2860087dfeaf28ba3ca85e3ceea60652f51f22a1e986b9239dd11,,0xf18d10b8d52b3ca12df6300074bf8cc089ab6da3ab6bb3be3058bf76b93f3318,02feaa6171ca82c657406fe6329435419d47b126,0.1.0,,1788993891,wall,observed,0,,1788993891,wall,observed,0,11670942,1788993900,l1_block,observed,0,11670942,1788993900,l1_block,observed,0,11678142,1789080300,l1_block,inferred,0,,,,,,307222003,1788994662,l2_block,observed,0,307222003,1788994662,l2_block,observed,0,11670942,1788993900,l1_block,observed,1,9,1,12,762,1,12,771,1,0.25,,,,1,98555887964532,,5416320000000,,0,103972207964532,,103972207964532,1,auto,87548,1125735459,21000,,1124735459,7200,on-chain,86400,on-chain,64,on-chain,768,on-chain,,,86400,on-chain,2163032,on-chain
